rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Mi Historia Entre Tus Dedos - Remastered 2020
Gianluca Grignani",88,135.0,3,24788,Mi Historia Entre Tus Dedos - Remastered 2020,Gianluca Grignani
,"Neverita
Bad Bunny",5,126.0,3,24654,Neverita,Bad Bunny
,"Se Preparó
Ozuna",3,,1,24611,Se Preparó,Ozuna
,"SUIZA
Calle 24",8,193.0,39,24469,SUIZA,Calle 24
,"La Diabla
Romeo Santos",50,168.0,39,24464,La Diabla,Romeo Santos
,"Cuando Me Enamoro
Enrique Iglesias, Juan Luis Guerra 4.40",46,143.0,4,24457,Cuando Me Enamoro,"Enrique Iglesias, Juan Luis Guerra 4.40"
,"La Incondicional
Luis Miguel",28,195.0,8,24387,La Incondicional,Luis Miguel
,"Rosas
La Oreja de Van Gogh",14,155.0,8,24354,Rosas,La Oreja de Van Gogh
,"Mi Último Deseo
Banda Los Recoditos",71,166.0,6,24343,Mi Último Deseo,Banda Los Recoditos
,"Rara Vez
Milo j, Taiu",24,167.0,9,24278,Rara Vez,"Milo j, Taiu"
,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",22,98.0,3,24272,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
,"UN PESO
J Balvin, Bad Bunny, Marciano Cantero",7,,1,24258,UN PESO,"J Balvin, Bad Bunny, Marciano Cantero"
,"ETA - RMX
ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",71,,1,24257,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz"
,"Ansiedad
Grupo Arriesgado",54,164.0,17,24217,Ansiedad,Grupo Arriesgado
,"En Tu Perra Vida
Grupo Firme, Lenin Ramírez",20,157.0,14,24204,En Tu Perra Vida,"Grupo Firme, Lenin Ramírez"
,"Me Ama Me Odia
Revol, Ozuna, Cosculluela, Arcángel, Brytiago",55,173.0,4,24191,Me Ama Me Odia,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago"
,"Ahora Dice
Chris Jedi, J Balvin, Ozuna, Arcángel",3,,1,24185,Ahora Dice,"Chris Jedi, J Balvin, Ozuna, Arcángel"
,"top diesel
Beéle",11,176.0,39,24153,top diesel,Beéle
