rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Campanas en la Noche
Los Tipitos",96,132.0,9,31152,Campanas en la Noche,Los Tipitos
,"Fronteo
Plan B",18,149.0,36,31029,Fronteo,Plan B
,"Llenos De Magia
La Vela Puerca",66,124.0,12,30988,Llenos De Magia,La Vela Puerca
,"Como Se Siente
La T y La M",69,106.0,20,30847,Como Se Siente,La T y La M
,"SI ESTÁS CON ALGUIEN
Omar Courtz",133,,1,30759,SI ESTÁS CON ALGUIEN,Omar Courtz
,"Kyoto
Omar Courtz, De La Rose, Haze",13,,1,30691,Kyoto,"Omar Courtz, De La Rose, Haze"
,"El Riesgo
El Plan De La Mariposa",127,127.0,8,30589,El Riesgo,El Plan De La Mariposa
,"Paris
Maxi Alvarez, ONE PLAY",72,120.0,11,30481,Paris,"Maxi Alvarez, ONE PLAY"
,"Creo
Callejeros",108,123.0,12,30310,Creo,Callejeros
,"Un Besito Más
Salastkbron, Diel Paris",1,175.0,11,30267,Un Besito Más,"Salastkbron, Diel Paris"
,"Contigo
Juanjo Morgade, Maxi Alvarez, ONE PLAY",85,166.0,46,30153,Contigo,"Juanjo Morgade, Maxi Alvarez, ONE PLAY"
,"Bastardo (feat. Ñengo Flow & Jere Klein)
Pablo Chill-E, Ñengo Flow, Jere Klein",140,171.0,5,30150,Bastardo (feat. Ñengo Flow & Jere Klein),"Pablo Chill-E, Ñengo Flow, Jere Klein"
,"444
Yan Block, Panda Black",41,161.0,48,29667,444,"Yan Block, Panda Black"
,"Tan Nervioso
LA NUEVA ESCUELA",5,156.0,87,29639,Tan Nervioso,LA NUEVA ESCUELA
,"Borraxxa
Maxi Alvarez, ONE PLAY, Juanjo Morgade",42,143.0,10,29609,Borraxxa,"Maxi Alvarez, ONE PLAY, Juanjo Morgade"
,"Adiós
Gustavo Cerati",144,155.0,8,29599,Adiós,Gustavo Cerati
,"Cumbia Rocha - Dia de Enero / Lento / Volverte a Ver
Cumbia rocha",113,,1,29504,Cumbia Rocha - Dia de Enero / Lento / Volverte a Ver,Cumbia rocha
,"Nunca quise
Intoxicados",110,122.0,12,29422,Nunca quise,Intoxicados
,"Down
TINI",104,,1,29353,Down,TINI
,"Sobelove
Maxi Alvarez, ONE PLAY",37,158.0,30,29334,Sobelove,"Maxi Alvarez, ONE PLAY"
,"MONACO
Bad Bunny",14,94.0,3,29180,MONACO,Bad Bunny
,"TE CANTO BAJITO
Blessd, Anuel AA, SOG",85,179.0,3,29054,TE CANTO BAJITO,"Blessd, Anuel AA, SOG"
,"Mix Cumbia 4
The La Planta, La Penúltima",84,172.0,23,28829,Mix Cumbia 4,"The La Planta, La Penúltima"
,"COMERNOS
Omar Courtz, Bad Gyal",61,,1,28780,COMERNOS,"Omar Courtz, Bad Gyal"
,"FAR AWAY CUMBIA
PEPU, Migrantes, Nico Valdi",96,96.0,2,28768,FAR AWAY CUMBIA,"PEPU, Migrantes, Nico Valdi"
,"Cicatrices
Airbag",50,129.0,93,28747,Cicatrices,Airbag
,"DUBAI
Jere Klein, Jairo Vera, Gittobeatz",155,,1,28737,DUBAI,"Jere Klein, Jairo Vera, Gittobeatz"
,"VITAMINA
Jombriel, DFZM, Jøtta",4,159.0,51,28520,VITAMINA,"Jombriel, DFZM, Jøtta"
,"El Efecto
Rauw Alejandro, Chencho Corleone",38,173.0,8,28476,El Efecto,"Rauw Alejandro, Chencho Corleone"
,"Cuentame
Felix Record",146,146.0,3,28404,Cuentame,Felix Record
,"Mix Cumbia VV2 (Herederos, Cómo Mirarte, Vas A Quedarte)
Valen, The La Planta",35,135.0,57,28381,"Mix Cumbia VV2 (Herederos, Cómo Mirarte, Vas A Quedarte)","Valen, The La Planta"
,"Gil
Milo j, Trueno",31,163.0,22,28363,Gil,"Milo j, Trueno"
,"La Ilusión Se Terminó
La Misma Cuadra",52,116.0,41,28234,La Ilusión Se Terminó,La Misma Cuadra
,"Resentia
Pablo Chill-E",32,183.0,4,28207,Resentia,Pablo Chill-E
,"el cielo
TINI",27,,1,28164,el cielo,TINI
,"JETSKI
PEDRO SAMPAIO, MC Meno K, Melody",164,181.0,2,28135,JETSKI,"PEDRO SAMPAIO, MC Meno K, Melody"
,"Me Gusta
Ciro y los Persas",87,144.0,9,27963,Me Gusta,Ciro y los Persas
,"24 Horas
La Penúltima",43,164.0,22,27946,24 Horas,La Penúltima
,"Un Osito de Peluche de Taiwán
Los Auténticos Decadentes",66,169.0,26,27931,Un Osito de Peluche de Taiwán,Los Auténticos Decadentes
,"Every Breath You Take
The Police",93,126.0,15,27925,Every Breath You Take,The Police
,"COQUETA
Fuerza Regida, Grupo Frontera",59,162.0,5,27712,COQUETA,"Fuerza Regida, Grupo Frontera"
,"M.A.I
Milo j",11,150.0,8,27707,M.A.I,Milo j
,"WHISCOLA
Lucauy, Valentino, Miqueas Tabor",69,128.0,4,27605,WHISCOLA,"Lucauy, Valentino, Miqueas Tabor"
,"SUPERESTRELLA
Aitana",133,153.0,4,27503,SUPERESTRELLA,Aitana
,"EL MUNDO SE VA A ACABAR
Omar Courtz, KARBeats",173,,1,27417,EL MUNDO SE VA A ACABAR,"Omar Courtz, KARBeats"
,"Mambinho Brasileño
benjitalkapone",20,154.0,35,27408,Mambinho Brasileño,benjitalkapone
,"Prende La Radio
Lucas Sugo, La Penúltima",38,142.0,48,27407,Prende La Radio,"Lucas Sugo, La Penúltima"
,"Te invito a bailar
Callejero Fino, La T y La M",70,125.0,11,27320,Te invito a bailar,"Callejero Fino, La T y La M"
,"RAMEN PARA DOS
Maria Becerra, Paulo Londra, XROSS",2,,1,27267,RAMEN PARA DOS,"Maria Becerra, Paulo Londra, XROSS"
,"Consejo de Amor (feat. Morat)
TINI, Morat",30,,1,27252,Consejo de Amor (feat. Morat),"TINI, Morat"
,"Tú No Lo Amas
Anuel AA",130,160.0,7,27165,Tú No Lo Amas,Anuel AA
,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",180,,1,27164,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
,"El Fantasma
Árbol",51,151.0,5,27117,El Fantasma,Árbol
,"Si No Es Muy Tarde - Versión Cumbia
Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD",67,139.0,10,26972,Si No Es Muy Tarde - Versión Cumbia,"Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD"
,"Una Noche Más
TINI",51,,1,26826,Una Noche Más,TINI
,"Tu Misterioso Alguien
Miranda!",4,148.0,32,26805,Tu Misterioso Alguien,Miranda!
,"FERXXO 151
Feid, ICON",112,140.0,9,26435,FERXXO 151,"Feid, ICON"
,"ME VOY
PEPU, Nico Valdi",90,90.0,2,26406,ME VOY,"PEPU, Nico Valdi"
,"NUBES
De La Rose, Omar Courtz",12,,1,26261,NUBES,"De La Rose, Omar Courtz"
,"ROSITA
Tainy, Rauw Alejandro, JHAYCO",188,,1,26224,ROSITA,"Tainy, Rauw Alejandro, JHAYCO"
,"¿Qué Nos Pasó?
Anuel AA",154,178.0,4,26119,¿Qué Nos Pasó?,Anuel AA
,"Zafar
La Vela Puerca",61,,1,26035,Zafar,La Vela Puerca
,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)
Maluma, Trap Capos, Noriel, Bryant Myers, Juhn",22,,1,26019,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn"
,"Khé?
Rauw Alejandro, Romeo Santos",39,180.0,15,25973,Khé?,"Rauw Alejandro, Romeo Santos"
,"La Corriente
LA NUEVA ESCUELA",9,170.0,99,25949,La Corriente,LA NUEVA ESCUELA
,"BOTA
LUDMILLA, Emilia, Latto",126,184.0,5,25925,BOTA,"LUDMILLA, Emilia, Latto"
,"buenos aires
TINI",20,,1,25818,buenos aires,TINI
,"Que Dolor
LA NUEVA ESCUELA",21,,1,25640,Que Dolor,LA NUEVA ESCUELA
,"Esclava - Remix
Bryant Myers, Anuel AA, Anonimus, Almighty",197,,1,25630,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty"
,"Fanática Sensual
Plan B",144,,1,25613,Fanática Sensual,Plan B
,"Despójate Vol.2
Hernan y La Champion's Liga, Callejero Fino, BM",22,168.0,12,25559,Despójate Vol.2,"Hernan y La Champion's Liga, Callejero Fino, BM"
,"Un Montón de Estrellas - En Vivo Gran Rex
La T y La M",65,,1,25463,Un Montón de Estrellas - En Vivo Gran Rex,La T y La M
