rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"целую тебя
CUPSIZE",56,156.0,22,11276,целую тебя,CUPSIZE
,"Ты не такая
Valentin Strykalo",111,160.0,2,11257,Ты не такая,Valentin Strykalo
,"Утро
Дайте танк (!)",33,148.0,6,11223,Утро,Дайте танк (!)
,"ИСКАЛА
Zemfira",75,140.0,26,11221,ИСКАЛА,Zemfira
,"Dracula
Tame Impala",133,162.0,3,11212,Dracula,Tame Impala
,"Never Broke Again
xxxmanera",2,161.0,8,11201,Never Broke Again,xxxmanera
,"unhappy
s0rrow",161,,1,11195,unhappy,s0rrow
,"Кукла колдуна
Korol i Shut",5,175.0,5,11178,Кукла колдуна,Korol i Shut
,"Спать с тобой
itzice",163,,1,11134,Спать с тобой,itzice
,"Кухни
Бонд с кнопкой",5,144.0,41,11102,Кухни,Бонд с кнопкой
,"Маленький
Дайте танк (!)",97,152.0,8,11092,Маленький,Дайте танк (!)
,"Лирика
Sektor Gaza",126,154.0,23,11062,Лирика,Sektor Gaza
,"Poker Face
Lady Gaga",87,145.0,11,11052,Poker Face,Lady Gaga
,"Небо поможет нам
Max Korzh",98,,1,10992,Небо поможет нам,Max Korzh
,"Взаправду / awake
russianmafiaextra",132,132.0,4,10985,Взаправду / awake,russianmafiaextra
,"Slow Dance (feat. Sofia Carson)
Jimin, Sofia Carson",7,167.0,2,10923,Slow Dance (feat. Sofia Carson),"Jimin, Sofia Carson"
,"Faint
Linkin Park",117,176.0,7,10856,Faint,Linkin Park
,"TryToFriend
FORTUNA 812",11,184.0,2,10822,TryToFriend,FORTUNA 812
,"Мотылёк
Max Korzh",70,168.0,4,10773,Мотылёк,Max Korzh
,"Тело - убийца
Игнатий Винтуров",104,153.0,8,10772,Тело - убийца,Игнатий Винтуров
,"Голая
Gradusy",153,195.0,2,10737,Голая,Gradusy
,"мальчик
кис-кис",5,180.0,4,10731,мальчик,кис-кис
,"loser club
wifiskeleton, aeter",177,,1,10724,loser club,"wifiskeleton, aeter"
,"Больше, чем ближе
NAVAI",178,,1,10715,"Больше, чем ближе",NAVAI
,"I Hate Everything About You
Three Days Grace",126,169.0,7,10708,I Hate Everything About You,Three Days Grace
,"Sonne
Rammstein",16,157.0,8,10681,Sonne,Rammstein
,"We Are The People
Empire Of The Sun",159,159.0,5,10672,We Are The People,Empire Of The Sun
,"Ламбада
T-Fest, Skryptonite",50,178.0,11,10670,Ламбада,"T-Fest, Skryptonite"
,"I Got Love
MiyaGi & Endspiel, Rem Digga",64,165.0,12,10661,I Got Love,"MiyaGi & Endspiel, Rem Digga"
,"Весь этот мир
Русский размер",83,186.0,9,10536,Весь этот мир,Русский размер
,"болен
dope17, mapt0v",11,171.0,46,10531,болен,"dope17, mapt0v"
,"Ты разбила папину машину
Poshlaya Molly",118,174.0,6,10521,Ты разбила папину машину,Poshlaya Molly
,"Вахтерам
Boombox",122,,1,10474,Вахтерам,Boombox
,"Самый лучший день
Кишлак",6,189.0,4,10433,Самый лучший день,Кишлак
,"Under Your Spell
Snow Strippers",65,190.0,8,10431,Under Your Spell,Snow Strippers
,"Как на войне
Agatha Christie",20,181.0,2,10416,Как на войне,Agatha Christie
,"Пачка сигарет
Kino",113,194.0,6,10398,Пачка сигарет,Kino
,"Cigarettes out the Window
TV Girl",138,191.0,3,10395,Cigarettes out the Window,TV Girl
,"Знакомая
COMEDOZ",39,185.0,14,10394,Знакомая,COMEDOZ
,"Дорадура
Дора",51,,1,10365,Дорадура,Дора
,"Время
Max Korzh",93,,1,10342,Время,Max Korzh
,"Дом Периньон
Poshlaya Molly, Eldzhey",25,,1,10339,Дом Периньон,"Poshlaya Molly, Eldzhey"
,"Типичная вечеринка с бассейном
Poshlaya Molly",105,177.0,6,10324,Типичная вечеринка с бассейном,Poshlaya Molly
,"AGENT-PROVOCATEUR
NEWLIGHTCHILD",36,166.0,33,10320,AGENT-PROVOCATEUR,NEWLIGHTCHILD
,"Звезда по имени Солнце
Kino",108,,1,10272,Звезда по имени Солнце,Kino
,"Lush Life
Zara Larsson",85,150.0,8,10266,Lush Life,Zara Larsson
